Amazon_Name,Amazon_Synonyms,Amazon_SalesPrice,Amazon_OriginalPrice,Amazon_Availability,Amazon_Rating,Amazon_ProductLink,Amazon_ImageLink,Flipkart_Name,Flipkart_Synonyms,Flipkart_SalesPrice,Flipkart_OriginalPrice,Flipkart_Rating,Flipkart_ProductLink,Flipkart_ImageLink,Snapdeal_Name,Snapdeal_Synonyms,Snapdeal_SalesPrice,Snapdeal_OriginalPrice,Snapdeal_Rating,Snapdeal_ProductLink,Snapdeal_ImageLink,Snapdeal_Availability
"IKALL K48+ Gold Series Multimedia Feature Keypad Mobile Basic Bar Phone with Dual SIM Card, Camera, Fast Charging, King Voice Feature, Music Player, FM, Torch Light, Bluetooth (Blue, 1.8 inch)","['IKALL K48+ Gold Series Multimedia Feature Keypad Mobile Basic Bar Phone with Dual SIM Card, Camera, Fast Charging, King Voice Feature, Music Player, FM, Torch Light, Bluetooth ', 'IKALL K48+ Gold Series Multimedia Feature Keypad Mobile Basic Bar Phone with Dual SIM Card, Camera, Fast Charging, King Voice Feature, Music Player, FM, Torch Light, Bluetooth Blue', 'IKALL K48+ Gold Series Multimedia Feature Keypad Mobile Basic Bar Phone with Dual SIM Card, Camera, Fast Charging, King Voice Feature, Music Player, FM, Torch Light, Bluetooth  1.8 inch']",999,1199,Available,3.4,https://www.amazon.co.in/IKALL-K48-Multimedia-Charging-Bluetooth/dp/B08W56PWRY/ref=sr_1_809?dchild=1&keywords=mobile&qid=1624268885&refinements=p_89%3AASUS%7CAlcatel%7CApple%7CBlackBerry%7CGionee%7CGoogle%7CHTC%7CHonor%7CHuawei%7CIKALL%7CIntex%7CLG%7CLava%7CLenovo%7CMI%7CMicromax%7CMicrosoft%7CMoto%7CMotorola%7CNokia%7COnePlus%7COppo%7CPanasonic%7CRedmi%7CSHIVANSH%7CSamsung%7CSnexian%7CTecno%7CVivo%7CXiaomi%7CXifo%7Citel%7Crealme&rnid=3837712031&s=electronics&sr=1-809,https://m.media-amazon.com/images/I/61OpOjt+7oL._AC_UY218_.jpg,,,,,,,,,,,,,,,
"IKALL K8 Gold, 2GB, 16GB","['IKALL K8 Gold', 'IKALLK8 Gold  2GB', 'IKALLK8 Gold 16GB']",4427,5999,Available,1.7,https://www.amazon.co.in/IKALL-K8-Gold-2GB-16GB/dp/B08SHHVH3D/ref=sr_1_810?dchild=1&keywords=mobile&qid=1624268885&refinements=p_89%3AASUS%7CAlcatel%7CApple%7CBlackBerry%7CGionee%7CGoogle%7CHTC%7CHonor%7CHuawei%7CIKALL%7CIntex%7CLG%7CLava%7CLenovo%7CMI%7CMicromax%7CMicrosoft%7CMoto%7CMotorola%7CNokia%7COnePlus%7COppo%7CPanasonic%7CRedmi%7CSHIVANSH%7CSamsung%7CSnexian%7CTecno%7CVivo%7CXiaomi%7CXifo%7Citel%7Crealme&rnid=3837712031&s=electronics&sr=1-810,https://m.media-amazon.com/images/I/31YswPc7gtL._AC_UY218_.jpg,,,,,,,,,,,,,,,
(Renewed) Samsung Guru Music 2 SM-B310E (White),['SamsungWhite'],1853,1950,Available,3.9,https://www.amazon.co.in/Certified-REFURBISHED-Samsung-Music-SM-B310E/dp/B07BRPGSJX/ref=sr_1_811?dchild=1&keywords=mobile&qid=1624268885&refinements=p_89%3AASUS%7CAlcatel%7CApple%7CBlackBerry%7CGionee%7CGoogle%7CHTC%7CHonor%7CHuawei%7CIKALL%7CIntex%7CLG%7CLava%7CLenovo%7CMI%7CMicromax%7CMicrosoft%7CMoto%7CMotorola%7CNokia%7COnePlus%7COppo%7CPanasonic%7CRedmi%7CSHIVANSH%7CSamsung%7CSnexian%7CTecno%7CVivo%7CXiaomi%7CXifo%7Citel%7Crealme&rnid=3837712031&s=electronics&sr=1-811,https://m.media-amazon.com/images/I/51Xc6AA8aUL._AC_UY218_.jpg,,,,,,,,,,,,,,,
Lava GEM,['Lava GEM'],1760,1899,Available,4.2,https://www.amazon.co.in/LAVA-GEM-Screen-KEYPAD-Mobile/dp/B07JK3LDPM/ref=sr_1_812?dchild=1&keywords=mobile&qid=1624268885&refinements=p_89%3AASUS%7CAlcatel%7CApple%7CBlackBerry%7CGionee%7CGoogle%7CHTC%7CHonor%7CHuawei%7CIKALL%7CIntex%7CLG%7CLava%7CLenovo%7CMI%7CMicromax%7CMicrosoft%7CMoto%7CMotorola%7CNokia%7COnePlus%7COppo%7CPanasonic%7CRedmi%7CSHIVANSH%7CSamsung%7CSnexian%7CTecno%7CVivo%7CXiaomi%7CXifo%7Citel%7Crealme&rnid=3837712031&s=electronics&sr=1-812,https://m.media-amazon.com/images/I/41ATKnDYy4L._AC_UY218_.jpg,LAVA GEM, |  | LAVA GEM,1577.0,1849,4.2,https://www.flipkart.com/lava-gem/p/itmf954hfm33thxf?pid=MOBF94EQFANKSARH&lid=LSTMOBF94EQFANKSARHTJPZPS&marketplace=FLIPKART&store=tyy%2F4io&srno=b_5_105&otracker=browse&fm=organic&iid=0d3d70a5-11ec-4a02-a34b-1ba88b147dce.MOBF94EQFANKSARH.SEARCH&ppt=None&ppn=None&ssid=kmkw1upugg0000001624017327364,https://rukminim1.flixcart.com/image/312/312/jm6mjrk0/mobile/a/r/h/lava-gem-gem-original-imaf94c6ahzrabmc.jpeg?q=70,,,,,,,,
Gionee P5 Mini (Gold),"['Gionee P5 Mini ', 'Gionee P5 Mini  Gold']",Unavailable,Unavailable,Unavailable,3.9,https://www.amazon.co.in/Gionee-P5-Mini-Gold/dp/B01EA4PJTI/ref=sr_1_813?dchild=1&keywords=mobile&qid=1624268885&refinements=p_89%3AASUS%7CAlcatel%7CApple%7CBlackBerry%7CGionee%7CGoogle%7CHTC%7CHonor%7CHuawei%7CIKALL%7CIntex%7CLG%7CLava%7CLenovo%7CMI%7CMicromax%7CMicrosoft%7CMoto%7CMotorola%7CNokia%7COnePlus%7COppo%7CPanasonic%7CRedmi%7CSHIVANSH%7CSamsung%7CSnexian%7CTecno%7CVivo%7CXiaomi%7CXifo%7Citel%7Crealme&rnid=3837712031&s=electronics&sr=1-813,https://m.media-amazon.com/images/I/41CuF-A9fSL._AC_UY218_.jpg,,,,,,,,,,,,,,,
I KALL K22 Dual Sim Premium Keypad Mobile Combo (Black & Black),"['I KALL K22 Dual Sim Premium Keypad Mobile Combo ', 'I KALL K22 Dual Sim Premium Keypad Mobile Combo  Black & Black']",1299,1998,Available,,https://www.amazon.co.in/K22-Premium-Keypad-Mobile-Combo/dp/B0915K56GL/ref=sr_1_814?dchild=1&keywords=mobile&qid=1624268885&refinements=p_89%3AASUS%7CAlcatel%7CApple%7CBlackBerry%7CGionee%7CGoogle%7CHTC%7CHonor%7CHuawei%7CIKALL%7CIntex%7CLG%7CLava%7CLenovo%7CMI%7CMicromax%7CMicrosoft%7CMoto%7CMotorola%7CNokia%7COnePlus%7COppo%7CPanasonic%7CRedmi%7CSHIVANSH%7CSamsung%7CSnexian%7CTecno%7CVivo%7CXiaomi%7CXifo%7Citel%7Crealme&rnid=3837712031&s=electronics&sr=1-814,https://m.media-amazon.com/images/I/510NVnFXM4L._AC_UY218_.jpg,I Kall K22, |  | I Kall K22,669.0,779,3.6,https://www.flipkart.com/i-kall-k22/p/itmfh9fbyzruhgf8?pid=MOBFZZ3ZM79H5KPR&lid=LSTMOBFZZ3ZM79H5KPRXNMAFN&marketplace=FLIPKART&store=tyy%2F4io&srno=b_41_974&otracker=browse&fm=organic&iid=ff918268-9b1d-45e9-9ce5-cd9691f84027.MOBFZZ3ZM79H5KPR.SEARCH&ppt=None&ppn=None&ssid=zxgqrnuq340000001624018317250,https://rukminim1.flixcart.com/image/312/312/kkoc70w0/mobile/w/j/w/k22-k22-deepblue-i-kall-original-imafzz3zmgcn8sqw.jpeg?q=70,,,,,,,,
"IKALL K4 Smartphone (Gold, 16GB)","['IKALL K4 Smartphone ', 'IKALL K4 Smartphone Gold', 'IKALL K4 Smartphone  16GB']",4427,5999,Available,,https://www.amazon.co.in/IKALL-K4-Smartphone-Gold-16GB/dp/B08X6PP5ZS/ref=sr_1_815?dchild=1&keywords=mobile&qid=1624268885&refinements=p_89%3AASUS%7CAlcatel%7CApple%7CBlackBerry%7CGionee%7CGoogle%7CHTC%7CHonor%7CHuawei%7CIKALL%7CIntex%7CLG%7CLava%7CLenovo%7CMI%7CMicromax%7CMicrosoft%7CMoto%7CMotorola%7CNokia%7COnePlus%7COppo%7CPanasonic%7CRedmi%7CSHIVANSH%7CSamsung%7CSnexian%7CTecno%7CVivo%7CXiaomi%7CXifo%7Citel%7Crealme&rnid=3837712031&s=electronics&sr=1-815,https://m.media-amazon.com/images/I/41-8P7mAWGL._AC_UY218_.jpg,,,,,,,,,,,,,,,
Lava A1200 (Gradient Blue),"['Lava A1200 ', 'Lava A1200  Gradient Blue']",Unavailable,Unavailable,Unavailable,4.1,https://www.amazon.co.in/Lava-A1200-Gradient-Blue/dp/B07XM34V6Q/ref=sr_1_816?dchild=1&keywords=mobile&qid=1624268885&refinements=p_89%3AASUS%7CAlcatel%7CApple%7CBlackBerry%7CGionee%7CGoogle%7CHTC%7CHonor%7CHuawei%7CIKALL%7CIntex%7CLG%7CLava%7CLenovo%7CMI%7CMicromax%7CMicrosoft%7CMoto%7CMotorola%7CNokia%7COnePlus%7COppo%7CPanasonic%7CRedmi%7CSHIVANSH%7CSamsung%7CSnexian%7CTecno%7CVivo%7CXiaomi%7CXifo%7Citel%7Crealme&rnid=3837712031&s=electronics&sr=1-816,https://m.media-amazon.com/images/I/41qsmRiw1tL._AC_UY218_.jpg,LAVA A1200, |  | LAVA A1200,1349.0,NAN,4.2,https://www.flipkart.com/lava-a1200/p/itm4d3e7e3b1b772?pid=MOBFM4YKFVG3HWWW&lid=LSTMOBFM4YKFVG3HWWWWRFVA6&marketplace=FLIPKART&store=tyy%2F4io&srno=b_31_737&otracker=browse&fm=organic&iid=cd3ba3cd-a029-42b6-b696-d182e91422cc.MOBFM4YKFVG3HWWW.SEARCH&ppt=None&ppn=None&ssid=242civz6mo0000001624018042389,https://rukminim1.flixcart.com/image/312/312/k3xcdjk0pkrrdj/mobile/e/v/u/lava-a1200-8-90425e-12-original-imafmgkagrngnjqg.jpeg?q=70,,,,,,,,
Lava A1200 (Gradient Blue),"['Lava A1200 ', 'Lava A1200  Gradient Blue']",Unavailable,Unavailable,Unavailable,4.1,https://www.amazon.co.in/Lava-A1200-Gradient-Blue/dp/B07XM34V6Q/ref=sr_1_816?dchild=1&keywords=mobile&qid=1624268885&refinements=p_89%3AASUS%7CAlcatel%7CApple%7CBlackBerry%7CGionee%7CGoogle%7CHTC%7CHonor%7CHuawei%7CIKALL%7CIntex%7CLG%7CLava%7CLenovo%7CMI%7CMicromax%7CMicrosoft%7CMoto%7CMotorola%7CNokia%7COnePlus%7COppo%7CPanasonic%7CRedmi%7CSHIVANSH%7CSamsung%7CSnexian%7CTecno%7CVivo%7CXiaomi%7CXifo%7Citel%7Crealme&rnid=3837712031&s=electronics&sr=1-816,https://m.media-amazon.com/images/I/41qsmRiw1tL._AC_UY218_.jpg,LAVA A1200, |  | LAVA A1200,1299.0,NAN,4.2,https://www.flipkart.com/lava-a1200/p/itmd9339f22bb69c?pid=MOBFSFYASASPZQHG&lid=LSTMOBFSFYASASPZQHGP8CNXZ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_32_761&otracker=browse&fm=organic&iid=bd22d527-818f-4818-8baa-5ab0fbba2e1a.MOBFSFYASASPZQHG.SEARCH&ppt=None&ppn=None&ssid=jlj1uty1c00000001624018069643,https://rukminim1.flixcart.com/image/312/312/kazor680/mobile/q/h/g/lava-a1200-8904247509833-original-imafsfyebyrw7bjs.jpeg?q=70,,,,,,,,
Lava A1200 (Gradient Blue),"['Lava A1200 ', 'Lava A1200  Gradient Blue']",Unavailable,Unavailable,Unavailable,4.1,https://www.amazon.co.in/Lava-A1200-Gradient-Blue/dp/B07XM34V6Q/ref=sr_1_816?dchild=1&keywords=mobile&qid=1624268885&refinements=p_89%3AASUS%7CAlcatel%7CApple%7CBlackBerry%7CGionee%7CGoogle%7CHTC%7CHonor%7CHuawei%7CIKALL%7CIntex%7CLG%7CLava%7CLenovo%7CMI%7CMicromax%7CMicrosoft%7CMoto%7CMotorola%7CNokia%7COnePlus%7COppo%7CPanasonic%7CRedmi%7CSHIVANSH%7CSamsung%7CSnexian%7CTecno%7CVivo%7CXiaomi%7CXifo%7Citel%7Crealme&rnid=3837712031&s=electronics&sr=1-816,https://m.media-amazon.com/images/I/41qsmRiw1tL._AC_UY218_.jpg,LAVA A1200, |  | LAVA A1200,1349.0,NAN,4.2,https://www.flipkart.com/lava-a1200/p/itmd9339f22bb69c?pid=MOBFM4YKHVZZBKV6&lid=LSTMOBFM4YKHVZZBKV6QSEUBS&marketplace=FLIPKART&store=tyy%2F4io&srno=b_37_875&otracker=browse&fm=organic&iid=e0f4561c-aff2-4eaf-a867-aec8152db603.MOBFM4YKHVZZBKV6.SEARCH&ppt=None&ppn=None&ssid=zqjg18ulow0000001624018207350,https://rukminim1.flixcart.com/image/312/312/k3xcdjk0pkrrdj/mobile/f/v/f/lava-a1200-8-90425e-12-original-imafmhsyempfgjvv.jpeg?q=70,,,,,,,,
"IKALL K19 Gaming Premium Multimedia Feature Keypad Mobile Basic Bar Phone with Dual SIM Card, Camera, Fast Charging, King Voice Feature, FM, Torch, Bluetooth (Gold, 2.8 inch)","['IKALL K19 Gaming Premium Multimedia Feature Keypad Mobile Basic Bar Phone with Dual SIM Card, Camera, Fast Charging, King Voice Feature, FM, Torch, Bluetooth ', 'IKALL K19 Gaming Premium Multimedia Feature Keypad Mobile Basic Bar Phone with Dual SIM Card, Camera, Fast Charging, King Voice Feature, FM, Torch, Bluetooth Gold', 'IKALL K19 Gaming Premium Multimedia Feature Keypad Mobile Basic Bar Phone with Dual SIM Card, Camera, Fast Charging, King Voice Feature, FM, Torch, Bluetooth  2.8 inch']",1999,2999,Available,1.0,https://www.amazon.co.in/IKALL-Premium-Multimedia-Charging-Bluetooth/dp/B08W8G2DN2/ref=sr_1_818?dchild=1&keywords=mobile&qid=1624268889&refinements=p_89%3AASUS%7CAlcatel%7CApple%7CBlackBerry%7CGionee%7CGoogle%7CHTC%7CHonor%7CHuawei%7CIKALL%7CIntex%7CLG%7CLava%7CLenovo%7CMI%7CMicromax%7CMicrosoft%7CMoto%7CMotorola%7CNokia%7COnePlus%7COppo%7CPanasonic%7CRedmi%7CSHIVANSH%7CSamsung%7CSnexian%7CTecno%7CVivo%7CXiaomi%7CXifo%7Citel%7Crealme&rnid=3837712031&s=electronics&sr=1-818,https://m.media-amazon.com/images/I/41JF4nEYvgL._AC_UY218_.jpg,,,,,,,,,,,,,,,
"Vivo V17 (Glacier Ice, 8GB RAM, 128GB Storage)","['Vivo V17 ', 'Vivo V17 Glacier Ice', 'Vivo V17  8GB RAM']",20999,27990,Available,4.4,https://www.amazon.co.in/Vivo-Glacier-Storage-Additional-Exchange/dp/B07XD1ZFJ9/ref=sr_1_819?dchild=1&keywords=mobile&qid=1624268889&refinements=p_89%3AASUS%7CAlcatel%7CApple%7CBlackBerry%7CGionee%7CGoogle%7CHTC%7CHonor%7CHuawei%7CIKALL%7CIntex%7CLG%7CLava%7CLenovo%7CMI%7CMicromax%7CMicrosoft%7CMoto%7CMotorola%7CNokia%7COnePlus%7COppo%7CPanasonic%7CRedmi%7CSHIVANSH%7CSamsung%7CSnexian%7CTecno%7CVivo%7CXiaomi%7CXifo%7Citel%7Crealme&rnid=3837712031&s=electronics&sr=1-819,https://m.media-amazon.com/images/I/71iWvC-Sk1L._AC_UY218_.jpg,,,,,,,,,,,,,,,
"IKall K43 Mobile Combo (1.8 Inch Colour Display, Dual Sim, Multimedia Without Camera) (Black Red)","['IKall K43 Mobile Combo ', 'IKall K43 Mobile Combo 1.8 Inch Colour Display', 'IKall K43 Mobile Combo  Dual Sim']",1199,1598,Available,3.7,https://www.amazon.co.in/K43-Mobile-Display-Multimedia-Without/dp/B08341F7QF/ref=sr_1_820?dchild=1&keywords=mobile&qid=1624268889&refinements=p_89%3AASUS%7CAlcatel%7CApple%7CBlackBerry%7CGionee%7CGoogle%7CHTC%7CHonor%7CHuawei%7CIKALL%7CIntex%7CLG%7CLava%7CLenovo%7CMI%7CMicromax%7CMicrosoft%7CMoto%7CMotorola%7CNokia%7COnePlus%7COppo%7CPanasonic%7CRedmi%7CSHIVANSH%7CSamsung%7CSnexian%7CTecno%7CVivo%7CXiaomi%7CXifo%7Citel%7Crealme&rnid=3837712031&s=electronics&sr=1-820,https://m.media-amazon.com/images/I/61vHzqVZTLL._AC_UY218_.jpg,,,,,,,,,,,,,,,
"IKALL K48+ Dual SIM, Blue","['IKALL K48+ Dual SIM', 'IKALLK48+ Dual SIM Blue']",999,1199,Available,,https://www.amazon.co.in/IKALL-K48-Dual-SIM-Blue/dp/B08WB4L7KH/ref=sr_1_821?dchild=1&keywords=mobile&qid=1624268889&refinements=p_89%3AASUS%7CAlcatel%7CApple%7CBlackBerry%7CGionee%7CGoogle%7CHTC%7CHonor%7CHuawei%7CIKALL%7CIntex%7CLG%7CLava%7CLenovo%7CMI%7CMicromax%7CMicrosoft%7CMoto%7CMotorola%7CNokia%7COnePlus%7COppo%7CPanasonic%7CRedmi%7CSHIVANSH%7CSamsung%7CSnexian%7CTecno%7CVivo%7CXiaomi%7CXifo%7Citel%7Crealme&rnid=3837712031&s=electronics&sr=1-821,https://m.media-amazon.com/images/I/61OpOjt+7oL._AC_UY218_.jpg,,,,,,,,,,,,,,,
"I KALL K6300 Multimedia Keypad Mobile (2.8 Inch, Triple Sim) (Green)","['I KALL K6300 Multimedia Keypad Mobile ', 'I KALL K6300 Multimedia Keypad Mobile 2.8 Inch', 'I KALL K6300 Multimedia Keypad Mobile  Triple Sim']",1199,1999,Available,,https://www.amazon.co.in/K6300-Multimedia-Keypad-Mobile-Triple/dp/B0963T8KRJ/ref=sr_1_822?dchild=1&keywords=mobile&qid=1624268889&refinements=p_89%3AASUS%7CAlcatel%7CApple%7CBlackBerry%7CGionee%7CGoogle%7CHTC%7CHonor%7CHuawei%7CIKALL%7CIntex%7CLG%7CLava%7CLenovo%7CMI%7CMicromax%7CMicrosoft%7CMoto%7CMotorola%7CNokia%7COnePlus%7COppo%7CPanasonic%7CRedmi%7CSHIVANSH%7CSamsung%7CSnexian%7CTecno%7CVivo%7CXiaomi%7CXifo%7Citel%7Crealme&rnid=3837712031&s=electronics&sr=1-822,https://m.media-amazon.com/images/I/51IkY5wLhdL._AC_UY218_.jpg,,,,,,,,,,,,,,,
"Micromax Dual Sim X750, Black","['Micromax Dual Sim X750', 'MicromaxDual Sim X750 Black']",1330,2399,Available,3.6,https://www.amazon.co.in/Micromax-X750-Black/dp/B082X2R1RK/ref=sr_1_823?dchild=1&keywords=mobile&qid=1624268889&refinements=p_89%3AASUS%7CAlcatel%7CApple%7CBlackBerry%7CGionee%7CGoogle%7CHTC%7CHonor%7CHuawei%7CIKALL%7CIntex%7CLG%7CLava%7CLenovo%7CMI%7CMicromax%7CMicrosoft%7CMoto%7CMotorola%7CNokia%7COnePlus%7COppo%7CPanasonic%7CRedmi%7CSHIVANSH%7CSamsung%7CSnexian%7CTecno%7CVivo%7CXiaomi%7CXifo%7Citel%7Crealme&rnid=3837712031&s=electronics&sr=1-823,https://m.media-amazon.com/images/I/71-hEM8SLuL._AC_UY218_.jpg,,,,,,,,,,,,,,,
itel Smart Selfie it2180 Dual Camera Dual Sim Phone,['itel Smart Selfie it2180 Dual Camera Dual Sim Phone'],Unavailable,Unavailable,Unavailable,3.9,https://www.amazon.co.in/iTel-Smart-Selfie-it2180-Camera/dp/B01GSA9S58/ref=sr_1_824?dchild=1&keywords=mobile&qid=1624268889&refinements=p_89%3AASUS%7CAlcatel%7CApple%7CBlackBerry%7CGionee%7CGoogle%7CHTC%7CHonor%7CHuawei%7CIKALL%7CIntex%7CLG%7CLava%7CLenovo%7CMI%7CMicromax%7CMicrosoft%7CMoto%7CMotorola%7CNokia%7COnePlus%7COppo%7CPanasonic%7CRedmi%7CSHIVANSH%7CSamsung%7CSnexian%7CTecno%7CVivo%7CXiaomi%7CXifo%7Citel%7Crealme&rnid=3837712031&s=electronics&sr=1-824,https://m.media-amazon.com/images/I/41UdRYgjGTL._AC_UY218_.jpg,,,,,,,,,,,,,,,
"IKALL K500 (6.26 Inch, 4GB, 64GB) (Red)","['IKALL K500 ', 'IKALL K500 6.26 Inch', 'IKALL K500  4GB']",6590,9999,Available,3.5,https://www.amazon.co.in/IKALL-K500-6-26-Inch-64GB/dp/B08PBK447B/ref=sr_1_825?dchild=1&keywords=mobile&qid=1624268889&refinements=p_89%3AASUS%7CAlcatel%7CApple%7CBlackBerry%7CGionee%7CGoogle%7CHTC%7CHonor%7CHuawei%7CIKALL%7CIntex%7CLG%7CLava%7CLenovo%7CMI%7CMicromax%7CMicrosoft%7CMoto%7CMotorola%7CNokia%7COnePlus%7COppo%7CPanasonic%7CRedmi%7CSHIVANSH%7CSamsung%7CSnexian%7CTecno%7CVivo%7CXiaomi%7CXifo%7Citel%7Crealme&rnid=3837712031&s=electronics&sr=1-825,https://m.media-amazon.com/images/I/61hQ5cr1gEL._AC_UY218_.jpg,,,,,,,,,,,,,,,
"OPPO Reno5 Pro 5G (Astral Blue, 8GB RAM, 128GB Storage) with No Cost EMI/Additional Exchange Offers","['OPPO Reno5 Pro 5G ', 'OPPO Reno5 Pro 5G Astral Blue', 'OPPO Reno5 Pro 5G  8GB RAM']",35990,38990,Available,4.2,https://www.amazon.co.in/Astral-Storage-Additional-Exchange-Offers/dp/B08LRGD1T1/ref=sr_1_826?dchild=1&keywords=mobile&qid=1624268889&refinements=p_89%3AASUS%7CAlcatel%7CApple%7CBlackBerry%7CGionee%7CGoogle%7CHTC%7CHonor%7CHuawei%7CIKALL%7CIntex%7CLG%7CLava%7CLenovo%7CMI%7CMicromax%7CMicrosoft%7CMoto%7CMotorola%7CNokia%7COnePlus%7COppo%7CPanasonic%7CRedmi%7CSHIVANSH%7CSamsung%7CSnexian%7CTecno%7CVivo%7CXiaomi%7CXifo%7Citel%7Crealme&rnid=3837712031&s=electronics&sr=1-826,https://m.media-amazon.com/images/I/8145DElqceL._AC_UY218_.jpg,"OPPO Reno5 Pro 5G (Astral Blue, 128 GB)",OPPO Reno5 Pro 5G | OPPO Reno5 Pro 5G Astral Blue | OPPO Reno5 Pro 5G  128 GB,35990.0,38990,4.4,https://www.flipkart.com/oppo-reno5-pro-5g-astral-blue-128-gb/p/itmbd2d8bafcdd3d?pid=MOBFZCHY34RTJAP6&lid=LSTMOBFZCHY34RTJAP6IXLUI5&marketplace=FLIPKART&store=tyy%2F4io&srno=b_36_845&otracker=browse&fm=organic&iid=a6248eee-ef51-4cb1-8fff-322ba3b133a3.MOBFZCHY34RTJAP6.SEARCH&ppt=None&ppn=None&ssid=jhyllz9xe80000001624018179781,https://rukminim1.flixcart.com/image/312/312/kjx6tu80/mobile/a/p/6/oppo-reno5-pro-5g-cph2201-original-imafze4br6espea4.jpeg?q=70,,,,,,,,
"(Renewed) Samsung A32 (Black, 6GB RAM, 128GB Storage) with No Cost EMI/Additional Exchange Offers","['SamsungBlack', 'Samsung 6GB RAM']",Unavailable,Unavailable,Unavailable,4.0,https://www.amazon.co.in/Renewed-Samsung-Storage-Additional-Exchange/dp/B08ZJQR3RW/ref=sr_1_827?dchild=1&keywords=mobile&qid=1624268889&refinements=p_89%3AASUS%7CAlcatel%7CApple%7CBlackBerry%7CGionee%7CGoogle%7CHTC%7CHonor%7CHuawei%7CIKALL%7CIntex%7CLG%7CLava%7CLenovo%7CMI%7CMicromax%7CMicrosoft%7CMoto%7CMotorola%7CNokia%7COnePlus%7COppo%7CPanasonic%7CRedmi%7CSHIVANSH%7CSamsung%7CSnexian%7CTecno%7CVivo%7CXiaomi%7CXifo%7Citel%7Crealme&rnid=3837712031&s=electronics&sr=1-827,https://m.media-amazon.com/images/I/61x30sgk+gL._AC_UY218_.jpg,,,,,,,,,,,,,,,
IKALL K15 Multimedia Mobile with Dual Sim and Camera (Blue),"['IKALL K15 Multimedia Mobile with Dual Sim and Camera ', 'IKALL K15 Multimedia Mobile with Dual Sim and Camera  Blue']",669,799,Available,,https://www.amazon.co.in/IKALL-K15-Multimedia-Mobile-Camera/dp/B08T619MW6/ref=sr_1_828?dchild=1&keywords=mobile&qid=1624268889&refinements=p_89%3AASUS%7CAlcatel%7CApple%7CBlackBerry%7CGionee%7CGoogle%7CHTC%7CHonor%7CHuawei%7CIKALL%7CIntex%7CLG%7CLava%7CLenovo%7CMI%7CMicromax%7CMicrosoft%7CMoto%7CMotorola%7CNokia%7COnePlus%7COppo%7CPanasonic%7CRedmi%7CSHIVANSH%7CSamsung%7CSnexian%7CTecno%7CVivo%7CXiaomi%7CXifo%7Citel%7Crealme&rnid=3837712031&s=electronics&sr=1-828,https://m.media-amazon.com/images/I/51ZSZp+bgJL._AC_UY218_.jpg,,,,,,,,,,,,,,,
Itel It 5617 (Light Blue),"['Itel It 5617 ', 'Itel It 5617  Light Blue']",1499,1599,Available,3.8,https://www.amazon.co.in/Itel-It-5617-Light-Blue/dp/B07S84V39F/ref=sr_1_829?dchild=1&keywords=mobile&qid=1624268889&refinements=p_89%3AASUS%7CAlcatel%7CApple%7CBlackBerry%7CGionee%7CGoogle%7CHTC%7CHonor%7CHuawei%7CIKALL%7CIntex%7CLG%7CLava%7CLenovo%7CMI%7CMicromax%7CMicrosoft%7CMoto%7CMotorola%7CNokia%7COnePlus%7COppo%7CPanasonic%7CRedmi%7CSHIVANSH%7CSamsung%7CSnexian%7CTecno%7CVivo%7CXiaomi%7CXifo%7Citel%7Crealme&rnid=3837712031&s=electronics&sr=1-829,https://m.media-amazon.com/images/I/71qJ9ldJfPS._AC_UY218_.jpg,,,,,,,,,,,,,,,
"OnePlus 9 Pro 5G (Pine Green, 12GB RAM, 256GB Storage)","['OnePlus 9 Pro 5G ', 'OnePlus 9 Pro 5G Pine Green', 'OnePlus 9 Pro 5G  12GB RAM']",69999,69999,Available,4.1,https://www.amazon.co.in/Test-Exclusive_2020_1171-Multi-3GB-Storage/dp/B089MS8SKL/ref=sr_1_830?dchild=1&keywords=mobile&qid=1624268889&refinements=p_89%3AASUS%7CAlcatel%7CApple%7CBlackBerry%7CGionee%7CGoogle%7CHTC%7CHonor%7CHuawei%7CIKALL%7CIntex%7CLG%7CLava%7CLenovo%7CMI%7CMicromax%7CMicrosoft%7CMoto%7CMotorola%7CNokia%7COnePlus%7COppo%7CPanasonic%7CRedmi%7CSHIVANSH%7CSamsung%7CSnexian%7CTecno%7CVivo%7CXiaomi%7CXifo%7Citel%7Crealme&rnid=3837712031&s=electronics&sr=1-830,https://m.media-amazon.com/images/I/612ytK4luvL._AC_UY218_.jpg,,,,,,,,,,,,,,,
